Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/24/2017,0%,32.391,33.271,34.496,0.745
4/24/2017,0%,31.986,33.693,36.701,1.364
4/24/2017,0%,31.919,34.264,38.664,1.937
4/24/2017,0%,32.004,33.667,36.454,1.446
4/24/2017,0%,32.293,34.436,40.079,2.004
4/24/2017,0%,31.934,34.152,38.34,2.118
4/24/2017,0%,31.911,33.233,36.694,1.483
4/24/2017,0%,32.046,33.82,39.019,1.749
4/24/2017,0%,31.882,32.085,32.379,0.225
4/24/2017,0%,32.112,33.863,41.81,2.448
4/24/2017,0%,31.824,32.712,35.76,1.255
4/25/2017,0%,31.916,32.165,33.381,0.386
4/25/2017,0%,32.146,32.923,35.998,0.908
4/25/2017,0%,32.031,33.376,38.332,1.791
4/25/2017,0%,31.912,32.68,35.493,1.158
4/25/2017,0%,31.835,32.206,34.323,0.556
4/25/2017,0%,31.967,32.695,35.307,1.118
4/25/2017,0%,32.068,32.977,36.145,1.274
4/25/2017,0%,32.447,35.043,39.189,1.727
4/25/2017,0%,31.912,32.302,35.78,0.84
4/25/2017,0%,31.88,32.664,35.061,1.024
4/25/2017,0%,31.924,32.641,34.754,0.857
4/25/2017,0%,31.862,32.448,34.693,0.763
4/25/2017,0%,32.02,33.184,36.872,1.277
4/25/2017,0%,32.091,33.002,35.524,0.933
4/25/2017,0%,32.02,32.835,35.799,1.19
4/25/2017,0%,32.007,33.132,36.124,1.297
4/19/2017,0%,31.797,32.149,34.576,0.613
4/19/2017,0%,31.74,32.366,34.193,0.732
4/19/2017,0%,31.82,32.097,34.369,0.582
4/19/2017,0%,31.802,32.676,40.578,1.975
4/19/2017,0%,31.825,32.048,33.559,0.449
4/19/2017,0%,31.826,32.169,33.941,0.517
4/19/2017,0%,31.882,32.625,34.61,0.647
4/19/2017,0%,31.842,32.462,35.371,0.824
4/19/2017,0%,31.725,32.037,32.674,0.346
4/19/2017,0%,31.779,32.29,34.82,0.729
4/19/2017,0%,31.765,32.168,34.098,0.496
4/19/2017,0%,31.889,32.494,33.473,0.44
4/19/2017,0%,31.834,32.302,33.302,0.392
4/19/2017,0%,31.831,33.033,34.791,1.031
4/19/2017,0%,31.748,31.97,32.855,0.258
4/19/2017,0%,31.756,32.486,35.345,1.094
4/19/2017,0%,31.811,32.219,34.354,0.625
4/20/2017,0%,31.794,32.396,36.298,0.986
4/20/2017,0%,31.752,32.292,34.843,0.773
4/20/2017,0%,31.776,32.134,34.327,0.588
4/20/2017,0%,31.86,33.498,36.744,1.688
4/20/2017,0%,31.888,33.455,36.483,1.229
4/20/2017,0%,31.829,32.433,36.335,1.132
4/20/2017,0%,31.82,32.378,35.334,0.834
4/20/2017,0%,31.769,32.293,34.356,0.7
4/20/2017,0%,31.874,33.395,35.81,1.228
4/20/2017,0%,31.832,33.037,35.52,1.039
4/20/2017,0%,31.778,32.158,33.801,0.485
4/20/2017,0%,31.797,32.094,34.151,0.511
4/20/2017,0%,31.784,32.294,34.314,0.685
4/20/2017,0%,31.844,32.394,34.098,0.648
4/20/2017,0%,31.819,32.268,35.848,0.858
4/20/2017,0%,31.83,32.044,32.558,0.224
4/20/2017,0%,31.807,32.132,34.156,0.54
4/20/2017,0%,31.762,32.366,33.39,0.419
4/20/2017,0%,31.839,32.798,35.255,1.094
4/20/2017,0%,31.788,32.649,35.452,1.175
4/20/2017,0%,31.883,32.617,34.726,0.82
4/20/2017,0%,31.869,32.515,34.937,0.877
4/20/2017,0%,31.81,32.437,35.239,0.846
4/21/2017,0%,31.93,33.742,35.283,1.007
4/21/2017,0%,31.834,33.504,37.611,1.703
4/21/2017,0%,31.82,32.427,34.876,0.885
4/21/2017,0%,31.798,32.424,36.233,0.956
4/21/2017,0%,31.868,32.878,35.085,1.096
4/21/2017,0%,31.899,33.331,35.422,1.299
4/21/2017,0%,31.84,33.582,35.866,1.383
4/21/2017,0%,32.014,33.171,35.683,1.188
4/21/2017,0%,32.972,35.881,39.737,1.598
4/21/2017,0%,31.947,34.397,37.088,1.728
4/21/2017,0%,31.989,33.555,35.978,1.281
4/21/2017,0%,34.083,35.257,38.52,1.185
4/21/2017,0%,31.95,32.649,34.662,0.831
4/21/2017,0%,31.873,32.774,35.088,1.057
4/21/2017,0%,31.861,32.598,35.27,0.909
4/21/2017,0%,31.937,32.516,36.319,1.165
4/21/2017,0%,31.957,33.418,40.378,2.135
4/21/2017,0%,31.907,33.212,37.755,1.613
4/21/2017,0%,31.967,32.799,36.37,1.254
4/21/2017,0%,31.94,32.853,36.532,1.133
4/21/2017,0%,31.965,32.933,37.077,1.375
4/21/2017,0%,31.992,35.883,58.362,6.081
4/21/2017,0%,32.021,32.32,35.829,0.822
4/22/2017,0%,31.828,32.152,32.854,0.24
4/22/2017,0%,32.607,35.871,38.5,1.624
4/22/2017,0%,31.907,32.588,34.444,0.761
4/22/2017,0%,31.869,32.727,36.358,1.2
4/22/2017,0%,31.926,33.793,39.584,2.041
4/22/2017,0%,31.869,33.158,39.334,1.85
4/22/2017,0%,31.955,32.791,35.752,1.037
4/22/2017,0%,31.94,33.041,37.218,1.528
4/22/2017,0%,31.951,32.452,34.969,0.85
4/22/2017,0%,31.941,32.598,35.539,0.837
4/22/2017,0%,32.02,33.018,35.372,0.833
4/22/2017,0%,31.984,33.136,35.164,0.874
4/22/2017,0%,32.05,32.989,37.011,1.201
4/22/2017,0%,31.962,32.497,36.374,1.053
4/22/2017,0%,32.007,33.317,35.542,1.253
4/22/2017,0%,31.911,32.839,36.098,1.36
4/22/2017,0%,32.067,33.52,38.264,1.652
4/16/2017,0%,31.751,32.177,34.057,0.568
4/16/2017,0%,31.986,32.555,34.435,0.548
4/16/2017,0%,31.689,32.067,34.336,0.548
4/16/2017,0%,31.812,32.267,33.706,0.527
4/16/2017,0%,31.875,32.615,34.061,0.621
4/16/2017,0%,31.765,32.055,32.683,0.244
4/16/2017,0%,31.828,32.209,34.383,0.605
4/16/2017,0%,31.922,32.604,35.142,0.78
4/16/2017,0%,31.802,32.237,34.262,0.652
4/16/2017,0%,31.787,32.021,33.301,0.382
4/16/2017,0%,31.915,32.483,34.274,0.486
4/16/2017,0%,31.836,32.42,34.498,0.789
4/16/2017,0%,31.787,32.06,33.237,0.412
4/16/2017,0%,32.016,32.699,34.026,0.554
4/16/2017,0%,31.73,31.964,33.317,0.389
4/16/2017,0%,31.847,32.279,33.275,0.4
4/16/2017,0%,31.81,33.122,35.875,1.147
4/17/2017,0%,31.835,32.662,34.086,0.853
4/17/2017,0%,31.869,32.661,35.047,0.829
4/17/2017,0%,31.779,32.438,34.781,0.878
4/17/2017,0%,31.825,33.233,35.059,1.156
4/17/2017,0%,32.017,33.232,37.025,1.403
4/17/2017,0%,31.765,32.225,34.09,0.514
4/17/2017,0%,31.813,33.061,44.136,2.651
4/17/2017,0%,31.792,32.502,35.322,1.06
4/17/2017,0%,31.852,33.879,35.841,1.181
4/17/2017,0%,31.814,33.424,36.867,1.454
4/17/2017,0%,31.833,32.337,35.069,0.864
4/17/2017,0%,31.802,32.222,34.151,0.656
4/17/2017,0%,31.836,32.321,34.432,0.606
4/17/2017,0%,31.832,32.308,34.91,0.698
4/17/2017,0%,31.781,32.482,35.022,1.009
4/17/2017,0%,31.757,32.186,33.904,0.454
4/17/2017,0%,31.836,32.014,32.211,0.216
4/17/2017,0%,31.86,32.166,33.364,0.376
4/17/2017,0%,31.775,32.748,35.522,1.177
4/17/2017,0%,31.85,32.318,34.236,0.601
4/17/2017,0%,31.822,32.98,35.428,1.213
4/17/2017,0%,31.881,32.883,35.191,1.053
4/17/2017,0%,31.841,32.381,33.951,0.744
4/18/2017,0%,32.485,34.486,36.478,1.23
4/18/2017,0%,31.959,33.865,36.427,1.3
4/18/2017,0%,31.852,32.569,35.212,1.046
4/18/2017,0%,31.935,32.334,34.715,0.701
4/18/2017,0%,31.842,32.774,38.17,1.462
4/18/2017,0%,32.093,34.904,45.342,2.986
4/18/2017,0%,32.273,34.81,37.99,1.496
4/18/2017,0%,31.847,33.514,38.642,2.026
4/18/2017,0%,31.925,34.227,37.587,1.575
4/18/2017,0%,31.907,33.613,37.956,1.475
4/18/2017,0%,32.057,33.898,37.679,1.644
4/18/2017,0%,32.591,35.258,37.892,1.228
4/18/2017,0%,31.874,32.788,35.288,1.07
4/18/2017,0%,31.991,32.382,35.255,0.794
4/18/2017,0%,32,33.234,36.538,1.569
4/18/2017,0%,31.902,32.375,34.378,0.63
4/18/2017,0%,31.905,33.615,38.294,1.666
4/18/2017,0%,31.825,32.942,35.89,1.226
4/18/2017,0%,32.023,33.281,36.403,1.116
4/18/2017,0%,31.927,33.883,37.943,1.834
4/18/2017,0%,31.942,33.64,37.537,1.729
4/18/2017,0%,33.277,36.032,39.75,1.633
4/18/2017,0%,32.019,32.126,32.429,0.209
4/19/2017,0%,31.929,32.192,34.22,0.53
4/19/2017,0%,32.686,35.783,38.943,1.809
4/19/2017,0%,32.007,33.696,38.208,1.956
4/19/2017,0%,31.925,33.081,35.651,1.324
4/19/2017,0%,32.061,33.227,35.715,1.251
4/19/2017,0%,31.93,33.185,40.123,1.839
4/19/2017,0%,31.964,32.527,34.629,0.817
4/19/2017,0%,32,33.782,38.574,1.89
4/19/2017,0%,32.042,32.757,35.438,0.906
4/19/2017,0%,32.023,32.738,36.115,1.181
4/19/2017,0%,32.077,34.225,40.087,2.067
4/19/2017,0%,31.994,32.686,34.375,0.704
4/19/2017,0%,31.936,32.798,35.711,1.122
4/19/2017,0%,32.014,32.666,36.527,1.238
4/19/2017,0%,32.008,32.816,35.356,0.824
4/19/2017,0%,31.942,33.049,36.037,1.372
4/19/2017,0%,31.966,33.036,35.663,1.15
4/13/2017,0%,31.73,32.291,33.756,0.591
4/13/2017,0%,31.747,32.443,34.615,0.776
4/13/2017,0%,31.768,32.297,35.375,0.813
4/13/2017,0%,31.833,32.201,34.477,0.634
4/13/2017,0%,31.751,32.206,34.217,0.69
4/13/2017,0%,31.795,32.087,33.64,0.452
4/13/2017,0%,31.805,32.128,33.314,0.45
4/13/2017,0%,31.82,32.13,33.278,0.401
4/13/2017,0%,31.773,32.195,34.979,0.834
4/13/2017,0%,31.804,32.216,33.599,0.478
4/13/2017,0%,31.803,32.028,32.592,0.27
4/13/2017,0%,31.856,32.061,32.363,0.258
4/13/2017,0%,31.782,32.185,35.582,0.816
4/13/2017,0%,31.869,32.487,34.547,0.884
4/13/2017,0%,31.813,32.583,43.226,2.512
4/13/2017,0%,31.753,32.361,33.85,0.607
4/13/2017,0%,31.987,33.347,36.384,1.238
4/14/2017,0%,31.806,32.421,34.492,0.754
4/14/2017,0%,31.774,32.149,33.482,0.441
4/14/2017,0%,31.899,32.745,34.389,0.635
4/14/2017,0%,31.766,32.27,33.961,0.623
4/14/2017,0%,31.867,32.921,35.306,1.025
4/14/2017,0%,31.885,32.551,34.169,0.56
4/14/2017,0%,31.929,33.055,35.976,1.318
4/14/2017,0%,31.823,32.391,35.165,0.892
4/14/2017,0%,32.23,32.917,34.592,0.765
4/14/2017,0%,31.821,33.005,36.789,1.312
4/14/2017,0%,31.805,32.511,35.033,1.018
4/14/2017,0%,31.814,32.52,34.292,0.61
4/14/2017,0%,31.822,32.322,34.664,0.776
4/14/2017,0%,31.81,32.318,34.615,0.777
4/14/2017,0%,32.126,32.749,35.536,0.867
4/14/2017,0%,31.763,32.088,33.475,0.407
4/14/2017,0%,31.813,32.034,32.449,0.224
4/14/2017,0%,31.88,32.608,34.764,0.642
4/14/2017,0%,31.812,32.234,35.369,0.751
4/14/2017,0%,31.818,32.512,35.452,1.014
4/14/2017,0%,32.29,33.101,34.993,0.878
4/14/2017,0%,31.94,32.426,33.563,0.571
4/14/2017,0%,31.934,32.317,34.047,0.575
4/15/2017,0%,32.283,33.086,37.53,1.189
4/15/2017,0%,31.998,33.496,35.982,1.406
4/15/2017,0%,31.783,32.504,34.412,0.862
4/15/2017,0%,32.361,33.117,35.339,0.865
4/15/2017,0%,31.963,33.819,39.625,1.934
4/15/2017,0%,31.835,34.103,42.559,2.559
4/15/2017,0%,32.435,33.291,35.439,0.863
4/15/2017,0%,31.929,32.875,34.957,1.062
4/15/2017,0%,31.917,34.213,38.277,1.891
4/15/2017,0%,32.096,33.087,35.081,0.831
4/15/2017,0%,31.887,33.922,42.734,2.495
4/15/2017,0%,32.416,33.724,37.074,1.329
4/15/2017,0%,32.358,32.933,34.951,0.748
4/15/2017,0%,31.89,32.9,35.774,1.327
4/15/2017,0%,31.836,32.6,34.71,0.71
4/15/2017,0%,32.176,33.139,35.343,0.839
4/15/2017,0%,31.859,32.911,35.465,1.1
4/15/2017,0%,32.023,32.998,34.771,0.984
4/15/2017,0%,32.04,33.022,34.707,0.789
4/15/2017,0%,32.052,33.882,39.395,2.009
4/15/2017,0%,31.972,33.779,37.256,1.765
4/15/2017,0%,32.645,34.077,44.984,2.621
4/15/2017,0%,32.04,32.441,37.109,1.109
4/16/2017,0%,32.049,32.624,34.682,0.531
4/16/2017,0%,32.509,35.224,41.988,2.388
4/16/2017,0%,32.036,33.193,36.962,1.52
4/16/2017,0%,31.902,32.454,35.332,0.966
4/16/2017,0%,32.115,33.011,35.381,0.9
4/16/2017,0%,31.924,32.99,36.061,1.337
4/16/2017,0%,32.514,33.926,36.723,1.23
4/16/2017,0%,31.941,32.646,34.963,1.039
4/16/2017,0%,32.001,33.934,39.933,2.006
4/16/2017,0%,31.873,32.681,36.865,1.345
4/16/2017,0%,32.072,33.156,35.23,0.937
4/16/2017,0%,31.998,33.171,35.075,1.148
4/16/2017,0%,31.947,32.789,36.359,1.244
4/16/2017,0%,31.831,32.893,36.429,1.443
4/16/2017,0%,32.048,33.072,36.46,1.18
4/16/2017,0%,31.878,32.803,36.529,1.334
4/16/2017,0%,31.995,33.017,37.7,1.22
4/10/2017,0%,31.745,34.888,66.777,8.167
4/10/2017,0%,31.774,32.179,35.14,0.744
4/10/2017,0%,31.757,32.278,34.121,0.651
4/10/2017,0%,31.783,32.166,34.505,0.63
4/10/2017,0%,31.817,32.115,33.098,0.408
4/10/2017,0%,31.808,32.099,33.876,0.531
4/10/2017,0%,31.843,32.13,32.932,0.361
4/10/2017,0%,31.774,32.015,33.08,0.291
4/10/2017,0%,31.792,32.134,34.639,0.59
4/10/2017,0%,31.885,32.196,33.156,0.448
4/10/2017,0%,31.843,32.255,34.824,0.629
4/10/2017,0%,31.83,32.176,33.362,0.477
4/10/2017,0%,31.808,32.269,34.368,0.708
4/10/2017,0%,31.81,32.492,34.567,0.88
4/10/2017,0%,31.769,32.023,33.419,0.382
4/10/2017,0%,31.762,32.18,34.778,0.708
4/10/2017,0%,31.855,33.235,36.106,1.018
4/11/2017,0%,31.87,32.416,36.076,0.96
4/11/2017,0%,31.695,32.136,33.109,0.393
4/11/2017,0%,31.799,32.921,38.458,1.509
4/11/2017,0%,31.786,32.729,34.257,0.96
4/11/2017,0%,31.945,33.382,36.117,1.102
4/11/2017,0%,31.778,32.059,33.338,0.386
4/11/2017,0%,31.816,32.286,33.908,0.645
4/11/2017,0%,31.781,32.201,33.874,0.544
4/11/2017,0%,31.873,33.91,40.281,2.34
4/11/2017,0%,31.797,33.106,39.138,1.706
4/11/2017,0%,31.819,32.323,34.704,0.68
4/11/2017,0%,31.811,32.116,32.848,0.268
4/11/2017,0%,31.826,32.364,34.96,0.741
4/11/2017,0%,31.793,32.226,34.079,0.548
4/11/2017,0%,31.775,32.595,35.059,1.004
4/11/2017,0%,31.813,32.216,34.609,0.713
4/11/2017,0%,31.812,32.268,34.359,0.726
4/11/2017,0%,31.859,32.392,34.236,0.704
4/11/2017,0%,31.828,32.32,34.399,0.761
4/11/2017,0%,31.787,32.379,34.226,0.792
4/11/2017,0%,31.81,32.66,35.198,1.042
4/11/2017,0%,31.781,32.916,35.322,1.193
4/11/2017,0%,31.883,32.714,35.094,1.087
4/12/2017,0%,32.075,33.724,36.888,1.521
4/12/2017,0%,31.816,33.144,36.49,1.338
4/12/2017,0%,31.818,32.486,37.263,1.206
4/12/2017,0%,31.879,32.804,34.713,0.835
4/12/2017,0%,31.977,33.63,36.422,1.442
4/12/2017,0%,31.813,32.982,35.911,1.214
4/12/2017,0%,31.892,34.457,37.671,1.693
4/12/2017,0%,31.859,33.43,38.646,1.833
4/12/2017,0%,32.16,34.935,44.888,2.741
4/12/2017,0%,31.963,34.11,38.287,1.712
4/12/2017,0%,31.938,33.127,37.694,1.511
4/12/2017,0%,32.558,35.866,43.56,3.13
4/12/2017,0%,31.808,32.304,34.857,0.693
4/12/2017,0%,31.906,33.257,38.021,1.654
4/12/2017,0%,32.393,33.013,35.17,0.752
4/12/2017,0%,31.925,32.651,35.023,0.793
4/12/2017,0%,32.487,33.246,36.559,1.095
4/12/2017,0%,31.869,32.95,36.822,1.09
4/12/2017,0%,31.869,32.874,39.094,1.696
4/12/2017,0%,31.885,33.297,36.121,1.495
4/12/2017,0%,31.873,36.223,47.399,4.673
4/12/2017,0%,32.004,33.692,36.982,1.821
4/12/2017,0%,32.007,32.226,33.429,0.335
4/13/2017,0%,31.923,32.852,35.285,0.961
4/13/2017,0%,34.203,35.96,38.301,1.295
4/13/2017,0%,31.91,33.725,36.356,1.554
4/13/2017,0%,31.933,32.544,35.572,0.922
4/13/2017,0%,32.086,33.086,34.501,0.837
4/13/2017,0%,32.071,32.588,35.659,0.979
4/13/2017,0%,32.562,34.527,36.937,1.436
4/13/2017,0%,32.459,32.801,33.69,0.356
4/13/2017,0%,32.007,33.392,36.031,1.31
4/13/2017,0%,31.902,32.489,35.327,1.008
4/13/2017,0%,32.521,33.101,36.017,0.937
4/13/2017,0%,32.034,32.604,35.115,0.857
4/13/2017,0%,31.981,32.9,37.952,1.535
4/13/2017,0%,32.023,32.729,35.296,0.739
4/13/2017,0%,32.031,32.927,35.686,1.143
4/13/2017,0%,31.977,32.555,35.012,1.008
4/13/2017,0%,32.586,33.461,35.607,0.995
,0,31.9353616,32.8767606,35.81861097,1.060698254
