Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/25/2017,0%,123.464,123.538,123.832,0.323
4/25/2017,0%,123.483,123.557,123.803,0.069
4/25/2017,0%,123.44,123.584,123.93,0.241
4/25/2017,0%,123.465,123.548,123.754,0.42
4/25/2017,0%,123.479,123.56,123.805,0.233
4/25/2017,0%,123.516,123.632,124.028,0.487
4/25/2017,0%,123.508,123.668,124.94,0.502
4/25/2017,0%,123.473,123.587,123.822,0.36
4/25/2017,0%,123.486,123.576,123.949,0.38
4/25/2017,0%,123.477,123.585,123.781,0.232
4/25/2017,0%,123.489,123.624,123.847,0.4
4/25/2017,0%,123.459,123.566,123.828,0.077
4/25/2017,0%,123.484,123.57,123.837,0.282
4/25/2017,0%,123.49,123.572,123.791,0.129
4/19/2017,0%,123.493,123.566,123.685,0.487
4/19/2017,0%,123.47,123.571,123.743,0.302
4/19/2017,0%,123.459,123.541,123.76,0.076
4/19/2017,0%,123.436,123.555,123.836,0.141
4/19/2017,0%,123.447,123.531,123.695,0.201
4/19/2017,0%,123.431,123.533,123.765,0.422
4/19/2017,0%,123.438,123.532,123.752,0.422
4/19/2017,0%,123.469,123.537,123.711,0.318
4/19/2017,0%,123.457,123.555,123.737,0.299
4/19/2017,0%,123.456,123.541,123.739,0.128
4/19/2017,0%,123.442,123.818,129.136,1.252
4/19/2017,0%,123.476,123.802,128.28,1.082
4/19/2017,0%,123.481,123.555,123.847,0.174
4/19/2017,0%,123.455,123.548,123.687,0.463
4/19/2017,0%,143.226,143.336,143.539,0.142
4/19/2017,0%,143.22,143.327,143.564,0.346
4/19/2017,0%,123.458,123.544,123.668,0.447
4/20/2017,0%,123.462,123.57,123.82,0.176
4/20/2017,0%,123.442,123.555,123.822,0.491
4/20/2017,0%,123.474,123.571,123.743,0.169
4/20/2017,0%,123.473,123.547,123.833,0.407
4/20/2017,0%,123.481,123.562,123.758,0.421
4/20/2017,0%,123.526,123.604,123.995,0.413
4/20/2017,0%,123.469,123.572,123.751,0.489
4/20/2017,0%,123.493,123.557,123.757,0.461
4/20/2017,0%,123.445,123.537,123.773,0.069
4/20/2017,0%,123.431,123.558,123.883,0.162
4/20/2017,0%,123.469,123.572,123.871,0.364
4/20/2017,0%,123.48,123.57,123.712,0.202
4/20/2017,0%,123.454,123.567,123.807,0.49
4/20/2017,0%,123.476,123.545,123.748,0.374
4/20/2017,0%,123.52,123.577,123.685,0.419
4/20/2017,0%,123.482,123.559,123.766,0.49
4/20/2017,0%,123.5,123.638,124.734,0.464
4/20/2017,0%,123.489,123.57,123.719,0.475
4/20/2017,0%,123.476,123.578,123.788,0.422
4/20/2017,0%,123.472,123.555,123.753,0.375
4/20/2017,0%,123.481,123.566,123.741,0.303
4/20/2017,0%,123.465,123.552,123.724,0.476
4/20/2017,0%,123.47,123.557,123.795,0.341
4/21/2017,0%,123.453,123.572,123.903,0.471
4/21/2017,0%,123.45,123.551,123.759,0.373
4/21/2017,0%,123.499,123.583,123.735,0.059
4/21/2017,0%,123.481,123.564,123.741,0.23
4/21/2017,0%,123.463,123.555,123.745,0.39
4/21/2017,0%,123.465,123.56,123.766,0.279
4/21/2017,0%,123.473,123.635,123.885,0.226
4/21/2017,0%,123.477,123.6,123.811,0.267
4/21/2017,0%,123.483,123.583,123.715,0.17
4/21/2017,0%,123.482,123.63,123.862,0.429
4/21/2017,0%,123.484,123.593,123.79,0.44
4/21/2017,0%,123.455,123.58,123.771,0.091
4/21/2017,0%,123.476,123.561,123.892,0.185
4/21/2017,0%,123.484,123.544,123.677,0.226
4/21/2017,0%,123.476,123.578,123.781,0.131
4/21/2017,0%,123.468,123.59,123.741,0.358
4/21/2017,0%,123.462,123.553,123.742,0.203
4/21/2017,0%,123.444,123.563,123.802,0.396
4/21/2017,0%,123.493,123.609,123.768,0.436
4/21/2017,0%,123.48,123.598,123.795,0.344
4/21/2017,0%,123.457,123.634,123.795,0.215
4/21/2017,0%,123.473,123.627,123.902,0.433
4/21/2017,0%,123.499,123.551,123.744,0.419
4/22/2017,0%,123.485,123.563,123.78,0.462
4/22/2017,0%,123.474,123.618,123.781,0.441
4/22/2017,0%,123.493,123.617,123.903,0.251
4/22/2017,0%,123.479,123.551,123.771,0.278
4/22/2017,0%,123.5,123.564,123.774,0.404
4/22/2017,0%,123.476,123.556,123.803,0.436
4/22/2017,0%,123.474,123.57,123.736,0.462
4/22/2017,0%,123.445,123.574,123.785,0.475
4/22/2017,0%,123.502,123.618,123.87,0.45
4/22/2017,0%,123.491,123.611,123.811,0.283
4/22/2017,0%,123.468,123.633,124.063,0.392
4/22/2017,0%,123.487,123.587,123.866,0.467
4/22/2017,0%,123.463,123.587,123.726,0.256
4/22/2017,0%,123.478,123.585,123.794,0.481
4/22/2017,0%,123.478,123.568,123.759,0.488
4/22/2017,0%,123.461,123.55,123.751,0.339
4/22/2017,0%,123.48,123.577,123.753,0.356
4/16/2017,0%,123.452,123.555,123.757,0.232
4/16/2017,0%,123.48,123.608,123.767,0.323
4/16/2017,0%,123.463,123.553,123.706,0.373
4/16/2017,0%,123.483,123.555,123.885,0.178
4/16/2017,0%,123.421,123.535,123.761,0.463
4/16/2017,0%,123.449,123.53,123.773,0.476
4/16/2017,0%,123.478,123.564,123.789,0.45
4/16/2017,0%,123.465,123.532,123.842,0.323
4/16/2017,0%,123.429,123.537,123.754,0.063
4/16/2017,0%,123.472,123.526,123.736,0.404
4/16/2017,0%,123.484,123.546,123.741,0.404
4/16/2017,0%,123.473,123.542,123.689,0.418
4/16/2017,0%,123.472,123.571,123.768,0.321
4/16/2017,0%,123.464,123.574,123.781,0.235
4/16/2017,0%,143.213,143.326,143.584,0.456
4/16/2017,0%,143.191,143.342,143.492,0.405
4/16/2017,0%,123.439,123.536,123.682,0.373
4/17/2017,0%,123.46,123.558,123.68,0.255
4/17/2017,0%,123.506,123.598,123.76,0.232
4/17/2017,0%,123.478,123.627,123.978,0.451
4/17/2017,0%,123.451,123.534,123.707,0.126
4/17/2017,0%,123.47,123.565,123.734,0.3
4/17/2017,0%,123.48,123.588,123.774,0.261
4/17/2017,0%,123.464,123.568,123.737,0.321
4/17/2017,0%,123.465,123.574,123.85,0.284
4/17/2017,0%,123.463,123.539,123.726,0.474
4/17/2017,0%,123.468,123.55,123.719,0.339
4/17/2017,0%,123.467,123.583,123.798,0.284
4/17/2017,0%,123.437,123.554,123.769,0.302
4/17/2017,0%,123.481,123.551,123.744,0.128
4/17/2017,0%,123.429,123.555,123.724,0.26
4/17/2017,0%,123.458,123.566,123.767,0.435
4/17/2017,0%,123.46,123.565,123.767,0.302
4/17/2017,0%,123.493,123.599,123.843,0.081
4/17/2017,0%,123.516,123.575,123.736,0.052
4/17/2017,0%,123.465,125.777,129.639,2.726
4/17/2017,0%,123.469,123.582,123.844,0.259
4/17/2017,0%,123.447,123.587,123.78,0.172
4/17/2017,0%,123.487,123.577,123.738,0.435
4/17/2017,0%,123.469,123.553,123.695,0.058
4/18/2017,0%,123.499,123.568,123.7,0.124
4/18/2017,0%,123.473,123.581,123.71,0.338
4/18/2017,0%,123.48,123.592,124.036,0.404
4/18/2017,0%,123.453,123.578,123.836,0.086
4/18/2017,0%,123.469,123.555,123.73,0.278
4/18/2017,0%,123.452,123.576,124.098,0.502
4/18/2017,0%,123.475,123.631,124.351,0.468
4/18/2017,0%,123.491,123.597,123.784,0.209
4/18/2017,0%,123.489,123.631,123.81,0.315
4/18/2017,0%,123.469,123.602,123.919,0.228
4/18/2017,0%,123.474,123.587,123.741,0.42
4/18/2017,0%,123.443,123.592,123.852,0.493
4/18/2017,0%,123.504,123.569,123.699,0.447
4/18/2017,0%,123.486,123.615,125.08,0.581
4/18/2017,0%,123.486,123.55,123.692,0.197
4/18/2017,0%,123.46,123.543,123.769,0.488
4/18/2017,0%,123.458,123.561,123.759,0.341
4/18/2017,0%,123.481,123.596,124.121,0.179
4/18/2017,0%,123.474,123.613,123.834,0.093
4/18/2017,0%,123.497,123.628,124.346,0.35
4/18/2017,0%,123.487,123.601,123.796,0.325
4/18/2017,0%,123.499,123.624,124.499,0.243
4/18/2017,0%,123.482,123.545,123.704,0.388
4/19/2017,0%,123.473,123.542,123.709,0.227
4/19/2017,0%,123.487,123.555,123.742,0.171
4/19/2017,0%,123.457,123.621,123.86,0.473
4/19/2017,0%,123.453,123.542,123.771,0.169
4/19/2017,0%,123.471,123.572,123.758,0.205
4/19/2017,0%,123.45,123.555,123.792,0.391
4/19/2017,0%,123.438,123.54,123.761,0.321
4/19/2017,0%,123.464,123.569,123.862,0.465
4/19/2017,0%,123.491,123.584,123.878,0.492
4/19/2017,0%,123.468,123.576,123.768,0.489
4/19/2017,0%,123.455,123.575,123.784,0.363
4/19/2017,0%,123.474,123.596,123.825,0.324
4/19/2017,0%,123.496,123.581,123.731,0.436
4/19/2017,0%,123.507,123.597,123.781,0.436
4/19/2017,0%,123.516,123.592,123.738,0.055
4/19/2017,0%,123.479,123.567,123.84,0.175
4/19/2017,0%,123.487,123.554,123.724,0.277
4/13/2017,0%,123.485,123.567,123.833,0.393
4/13/2017,0%,123.438,123.565,123.696,0.132
4/13/2017,0%,123.465,123.542,123.743,0.255
4/13/2017,0%,123.496,123.581,123.728,0.299
4/13/2017,0%,123.47,123.567,123.883,0.479
4/13/2017,0%,123.45,123.533,123.727,0.123
4/13/2017,0%,123.482,123.559,123.771,0.068
4/13/2017,0%,123.446,123.535,123.695,0.461
4/13/2017,0%,123.445,123.531,123.77,0.449
4/13/2017,0%,123.438,123.538,123.692,0.338
4/13/2017,0%,123.445,123.528,123.708,0.277
4/13/2017,0%,123.463,123.556,123.755,0.32
4/13/2017,0%,123.482,123.597,124.228,0.468
4/13/2017,0%,123.483,123.562,123.716,0.419
4/13/2017,0%,143.221,143.366,143.643,0.094
4/13/2017,0%,143.212,143.31,143.472,0.277
4/13/2017,0%,123.458,123.543,123.794,0.28
4/14/2017,0%,123.488,123.553,123.717,0.319
4/14/2017,0%,123.479,123.57,123.792,0.357
4/14/2017,0%,123.444,123.543,123.75,0.303
4/14/2017,0%,123.46,123.545,123.785,0.204
4/14/2017,0%,123.458,123.55,123.847,0.325
4/14/2017,0%,123.483,123.587,123.816,0.464
4/14/2017,0%,123.463,123.544,123.733,0.419
4/14/2017,0%,123.474,123.563,123.774,0.064
4/14/2017,0%,123.463,123.543,123.741,0.389
4/14/2017,0%,123.453,123.554,123.714,0.476
4/14/2017,0%,123.473,123.575,123.701,0.421
4/14/2017,0%,123.459,123.569,123.849,0.239
4/14/2017,0%,123.447,123.55,123.784,0.41
4/14/2017,0%,123.454,123.568,123.762,0.436
4/14/2017,0%,123.453,123.538,123.761,0.448
4/14/2017,0%,123.468,123.533,123.737,0.339
4/14/2017,0%,123.466,123.604,123.752,0.134
4/14/2017,0%,123.509,123.588,123.729,0.257
4/14/2017,0%,123.469,125.859,130.118,2.833
4/14/2017,0%,123.439,123.591,123.729,0.341
4/14/2017,0%,123.47,123.567,123.776,0.476
4/14/2017,0%,123.504,123.552,123.748,0.433
4/14/2017,0%,123.487,123.576,123.808,0.305
4/15/2017,0%,123.463,123.557,123.778,0.357
4/15/2017,0%,123.464,123.546,123.734,0.404
4/15/2017,0%,123.45,123.563,123.727,0.3
4/15/2017,0%,123.463,123.578,123.776,0.28
4/15/2017,0%,123.451,123.553,123.761,0.406
4/15/2017,0%,123.442,123.536,123.699,0.3
4/15/2017,0%,123.466,123.633,123.927,0.45
4/15/2017,0%,123.474,123.629,123.825,0.274
4/15/2017,0%,123.492,123.598,123.825,0.423
4/15/2017,0%,123.486,123.624,123.83,0.383
4/15/2017,0%,123.476,123.604,123.769,0.394
4/15/2017,0%,123.465,123.597,123.873,0.383
4/15/2017,0%,123.436,123.554,123.726,0.34
4/15/2017,0%,123.475,123.546,123.799,0.476
4/15/2017,0%,123.489,123.571,123.803,0.232
4/15/2017,0%,123.477,123.549,123.81,0.449
4/15/2017,0%,123.488,123.556,123.732,0.318
4/15/2017,0%,123.499,123.6,124.446,0.525
4/15/2017,0%,123.466,123.598,123.846,0.467
4/15/2017,0%,123.498,123.599,123.79,0.259
4/15/2017,0%,123.476,123.633,123.881,0.102
4/15/2017,0%,123.453,123.637,124.028,0.378
4/15/2017,0%,123.464,123.537,123.76,0.321
4/16/2017,0%,123.475,123.557,123.716,0.487
4/16/2017,0%,123.471,123.589,123.82,0.469
4/16/2017,0%,123.479,123.592,124.025,0.423
4/16/2017,0%,123.443,123.554,123.753,0.375
4/16/2017,0%,123.475,123.546,123.743,0.461
4/16/2017,0%,123.484,123.554,123.744,0.42
4/16/2017,0%,123.5,123.575,123.855,0.235
4/16/2017,0%,123.497,123.565,123.744,0.253
4/16/2017,0%,123.498,123.607,123.815,0.391
4/16/2017,0%,123.463,123.651,124.578,0.504
4/16/2017,0%,123.464,123.6,123.949,0.401
4/16/2017,0%,123.483,123.571,123.754,0.476
4/16/2017,0%,123.514,123.576,123.782,0.434
4/16/2017,0%,123.485,123.561,123.782,0.449
4/16/2017,0%,123.472,123.568,123.933,0.246
4/16/2017,0%,123.503,123.589,123.874,0.306
4/16/2017,0%,123.485,123.566,123.759,0.461
4/10/2017,0%,123.447,123.577,123.866,0.24
4/10/2017,0%,123.441,123.58,123.758,0.49
4/10/2017,0%,123.444,123.533,123.683,0.355
4/10/2017,0%,123.466,123.565,123.77,0.463
4/10/2017,0%,123.433,123.554,123.671,0.299
4/10/2017,0%,123.435,123.548,123.749,0.406
4/10/2017,0%,123.427,123.552,123.704,0.321
4/10/2017,0%,123.449,123.531,123.79,0.341
4/10/2017,0%,123.469,123.541,123.668,0.433
4/10/2017,0%,123.453,123.521,123.792,0.302
4/10/2017,0%,123.475,123.539,123.79,0.34
4/10/2017,0%,123.441,123.553,123.806,0.071
4/10/2017,0%,123.455,123.559,123.859,0.14
4/10/2017,0%,123.436,123.556,123.847,0.307
4/10/2017,0%,143.201,143.343,143.648,0.155
4/10/2017,0%,143.169,143.315,143.596,0.532
4/10/2017,0%,123.47,123.537,123.803,0.205
4/11/2017,0%,123.435,123.563,123.806,0.209
4/11/2017,0%,123.461,123.568,123.922,0.467
4/11/2017,0%,123.482,123.603,123.938,0.471
4/11/2017,0%,123.473,123.534,123.78,0.39
4/11/2017,0%,123.478,123.585,123.949,0.244
4/11/2017,0%,123.481,123.573,123.749,0.438
4/11/2017,0%,123.423,123.541,123.808,0.178
4/11/2017,0%,123.452,123.749,127.492,0.896
4/11/2017,0%,123.456,123.546,123.779,0.463
4/11/2017,0%,123.462,123.556,123.773,0.28
4/11/2017,0%,123.479,123.574,123.883,0.439
4/11/2017,0%,123.475,123.545,123.858,0.423
4/11/2017,0%,123.431,123.542,123.829,0.452
4/11/2017,0%,123.469,123.565,123.794,0.406
4/11/2017,0%,123.486,123.571,123.812,0.233
4/11/2017,0%,123.487,123.549,123.777,0.32
4/11/2017,0%,123.468,123.557,123.796,0.08
4/11/2017,0%,123.441,123.571,123.852,0.467
4/11/2017,0%,123.476,123.555,123.775,0.256
4/11/2017,0%,123.525,123.608,123.819,0.281
4/11/2017,0%,123.479,123.569,123.785,0.435
4/11/2017,0%,123.466,123.575,123.869,0.363
4/11/2017,0%,123.474,123.595,123.744,0.392
4/12/2017,0%,123.468,123.567,123.818,0.236
4/12/2017,0%,123.426,123.544,123.775,0.134
4/12/2017,0%,123.487,123.588,123.868,0.424
4/12/2017,0%,123.507,123.589,123.813,0.233
4/12/2017,0%,123.49,123.623,124.567,0.298
4/12/2017,0%,123.466,123.567,123.91,0.41
4/12/2017,0%,123.492,123.578,123.798,0.258
4/12/2017,0%,123.462,123.578,123.871,0.465
4/12/2017,0%,123.448,123.573,123.858,0.263
4/12/2017,0%,123.474,123.577,123.775,0.464
4/12/2017,0%,123.487,123.598,123.822,0.217
4/12/2017,0%,123.514,123.64,123.904,0.367
4/12/2017,0%,123.476,123.547,123.69,0.403
4/12/2017,0%,123.495,123.546,123.737,0.388
4/12/2017,0%,123.486,123.559,123.757,0.338
4/12/2017,0%,123.483,123.572,123.711,0.404
4/12/2017,0%,123.461,123.556,123.784,0.257
4/12/2017,0%,123.49,123.591,123.731,0.477
4/12/2017,0%,123.493,123.582,123.762,0.342
4/12/2017,0%,123.488,123.617,124.024,0.32
4/12/2017,0%,123.496,123.626,123.836,0.381
4/12/2017,0%,123.491,123.677,124.66,0.35
4/12/2017,0%,123.507,123.566,123.772,0.056
4/13/2017,0%,123.466,123.563,123.817,0.343
4/13/2017,0%,123.471,123.607,123.848,0.194
4/13/2017,0%,123.448,123.591,123.874,0.457
4/13/2017,0%,123.478,123.553,123.808,0.357
4/13/2017,0%,123.476,123.555,123.82,0.233
4/13/2017,0%,123.462,123.555,123.759,0.339
4/13/2017,0%,123.484,123.577,124.034,0.294
4/13/2017,0%,123.467,123.598,123.848,0.24
4/13/2017,0%,123.468,123.614,123.906,0.112
4/13/2017,0%,123.482,123.597,123.831,0.361
4/13/2017,0%,123.482,123.598,123.984,0.271
4/13/2017,0%,123.464,123.556,123.731,0.2
4/13/2017,0%,123.482,123.55,123.729,0.23
4/13/2017,0%,123.446,123.56,123.712,0.404
4/13/2017,0%,123.502,123.611,123.848,0.079
4/13/2017,0%,123.487,123.575,123.828,0.323
4/13/2017,0%,123.49,123.564,123.751,0.39
,0,123.9630549,124.0779377,124.3982369,0.349862843
