Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/21/2017,0%,179.566,180.414,189.705,2.181
4/21/2017,0%,179.659,179.903,180.365,0.533
4/21/2017,0%,179.557,203.83,312.072,30.767
4/21/2017,0%,179.718,180.047,181.273,0.548
4/21/2017,0%,179.784,260.329,426.01,80.634
4/21/2017,0%,179.529,179.761,180.081,0.137
4/21/2017,0%,179.607,179.917,182.891,0.7
4/21/2017,0%,179.654,190.563,216.957,13.607
4/21/2017,0%,179.775,263.787,335.937,47.733
4/21/2017,0%,179.697,182.283,195.43,3.579
4/21/2017,0%,181.996,222.047,269.698,25.136
4/21/2017,0%,179.671,250.477,331.902,63.138
4/21/2017,0%,179.864,270.49,333.704,51.507
4/21/2017,0%,179.804,254.077,308.793,41.991
4/21/2017,0%,179.525,179.789,180.027,0.587
4/21/2017,0%,179.668,180.374,184.56,1.169
4/21/2017,0%,179.744,181.221,184.389,1.311
4/21/2017,0%,179.619,180.3,182.243,0.893
4/21/2017,0%,179.598,179.929,181.471,0.67
4/21/2017,0%,179.594,180.129,181.424,0.735
4/21/2017,0%,179.744,180.232,182.155,0.774
4/21/2017,0%,179.573,180.257,182.117,0.902
4/22/2017,0%,179.536,180.353,183.003,1.031
4/22/2017,0%,179.504,180.216,181.749,0.712
4/22/2017,0%,179.689,179.997,180.338,0.609
4/22/2017,0%,179.665,180.936,185.811,1.565
4/22/2017,0%,179.668,180.487,185.7,1.433
4/22/2017,0%,179.622,258.23,380.769,75.537
4/22/2017,0%,179.699,180.631,186.176,1.493
4/22/2017,0%,179.677,190.115,269.954,26.606
4/22/2017,0%,179.808,180.284,181.447,0.714
4/22/2017,0%,179.645,180.522,182.154,0.869
4/22/2017,0%,179.671,185.55,277.969,21.266
4/22/2017,0%,179.802,185.288,255.734,16.289
4/22/2017,0%,179.575,184.139,261.827,17.829
4/22/2017,0%,179.704,183.808,222.558,9.461
4/22/2017,0%,179.679,182.449,189.064,3.01
4/22/2017,5%,179.628,180.302,181.557,0.799
4/22/2017,0%,179.666,180.164,183.768,0.978
4/16/2017,0%,179.617,180.092,181.786,0.703
4/16/2017,0%,179.635,181.838,189.768,2.854
4/16/2017,0%,179.68,180.332,183.214,0.994
4/16/2017,0%,179.598,180.59,188.888,2.187
4/16/2017,0%,179.657,181.354,196.628,4.24
4/16/2017,0%,179.609,180.928,186.492,1.861
4/16/2017,0%,179.647,183.299,199.776,4.907
4/16/2017,0%,179.66,182.22,202.71,5.295
4/16/2017,0%,179.571,179.889,180.895,0.478
4/16/2017,0%,211.051,316.859,402.09,44.263
4/16/2017,0%,179.519,179.952,183.366,0.925
4/16/2017,0%,179.565,180.144,187.343,1.733
4/16/2017,0%,179.556,212.994,374.539,52.713
4/16/2017,0%,180.408,284.992,411.564,72.098
4/16/2017,0%,179.655,238.777,427.126,68.292
4/16/2017,0%,179.701,259.561,392.578,72.096
4/17/2017,0%,179.484,205.32,288.984,32.757
4/17/2017,0%,180.271,250.414,353.926,58.453
4/17/2017,0%,179.554,282.876,452.295,79.744
4/17/2017,0%,179.501,179.786,180.079,0.541
4/17/2017,0%,179.603,179.8,180.107,0.569
4/17/2017,0%,179.674,180.663,184.811,1.545
4/17/2017,0%,179.573,180.135,182.31,0.8
4/17/2017,0%,179.495,180.164,184.707,1.283
4/17/2017,0%,179.561,180.046,183.601,0.934
4/17/2017,0%,179.623,180.611,186.196,1.938
4/17/2017,0%,179.66,183.242,194.519,4.499
4/17/2017,0%,179.537,180.206,182.169,0.949
4/17/2017,0%,179.675,182.236,197.859,4.274
4/17/2017,0%,180.132,190.811,221.523,12.083
4/17/2017,0%,179.629,181.006,187.382,2.076
4/17/2017,0%,179.566,180.293,183.24,0.999
4/17/2017,0%,179.483,180.142,189.833,2.302
4/17/2017,0%,179.586,180.366,190.44,2.363
4/17/2017,0%,179.485,179.767,180.226,0.483
4/17/2017,0%,179.615,180.059,183.35,0.929
4/17/2017,0%,179.534,180.198,186.779,1.637
4/17/2017,0%,179.554,181.928,215.354,7.778
4/17/2017,0%,179.58,182.402,224.14,9.644
4/17/2017,0%,179.645,179.868,180.123,0.327
4/18/2017,0%,179.58,179.806,180.286,0.227
4/18/2017,0%,179.629,179.987,180.727,0.496
4/18/2017,0%,179.53,179.857,180.585,0.268
4/18/2017,0%,179.668,190.604,322.943,33.088
4/18/2017,0%,179.607,179.943,180.488,0.491
4/18/2017,0%,179.595,280.615,430.687,90.378
