Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/17/2017,0%,179.685,182.938,223.969,9.534
4/17/2017,0%,179.566,179.998,182.202,0.595
4/18/2017,0%,179.594,196.856,241.857,26.152
4/18/2017,0%,179.557,180.17,185.464,1.393
4/18/2017,0%,179.662,179.909,180.106,0.442
4/18/2017,0%,179.606,180.154,185.492,1.356
4/18/2017,0%,179.643,196.854,417.712,54.594
4/18/2017,0%,179.684,278.441,427.151,86.414
4/18/2017,0%,179.585,179.957,183.757,0.967
4/18/2017,0%,179.584,179.801,179.941,0.528
4/18/2017,0%,180.023,218.068,289.722,36.299
4/18/2017,0%,179.585,205.084,303.633,34.015
4/18/2017,0%,179.74,183.398,191.586,4.089
4/18/2017,0%,179.856,193.94,227.585,12.426
4/18/2017,0%,204.526,297.996,338.626,35.708
4/18/2017,0%,181.803,202.572,270.703,22.723
4/18/2017,0%,179.805,214.463,311.904,46.641
4/18/2017,0%,179.56,180.053,184.602,1.056
4/18/2017,0%,179.543,180.166,183.08,1.012
4/18/2017,0%,179.565,181.801,194.033,3.254
4/18/2017,0%,179.644,180.177,181.922,0.85
4/18/2017,0%,179.743,180.396,182.868,0.978
4/18/2017,0%,179.567,179.956,180.876,0.393
4/18/2017,0%,179.675,180.467,185.757,1.417
4/18/2017,0%,179.532,180.329,182.405,0.86
4/19/2017,0%,179.581,184.264,191.247,5.004
4/19/2017,0%,179.581,190.998,251.714,21.271
4/19/2017,0%,179.712,180.397,182.142,0.854
4/19/2017,0%,179.76,180.172,182.018,0.703
4/19/2017,0%,179.703,180.665,185.446,1.645
4/19/2017,0%,179.858,200.789,262.298,26.476
4/19/2017,0%,179.642,181.039,185.778,1.794
4/19/2017,0%,179.618,181.328,201.678,4.769
4/19/2017,0%,179.806,180.676,183.519,1.04
4/19/2017,0%,179.684,180.669,183.254,0.994
4/19/2017,0%,179.69,185.367,281.916,22.166
4/19/2017,0%,179.747,185.739,270.056,19.4
4/19/2017,0%,179.676,180.424,183.895,1.237
4/19/2017,0%,179.561,182.017,199.631,4.583
4/19/2017,0%,179.767,183.412,192.035,3.887
4/19/2017,0%,179.654,180.216,181.435,0.468
4/19/2017,0%,179.655,182.116,220.138,8.764
4/13/2017,0%,179.589,181.864,194.884,3.96
4/13/2017,0%,179.596,181.521,190.826,2.712
4/13/2017,0%,179.66,180.461,185.368,1.597
4/13/2017,0%,179.607,180.06,184.018,1.006
4/13/2017,0%,179.611,180.131,182.489,0.861
4/13/2017,0%,179.644,182.134,192.558,3.986
4/13/2017,0%,179.711,183.42,203.164,5.433
4/13/2017,0%,179.638,180.923,184.806,1.647
4/13/2017,0%,179.609,180.138,182.076,0.78
4/13/2017,0%,229.032,302.383,389.89,42.77
4/13/2017,0%,179.595,179.887,180.555,0.636
4/13/2017,0%,179.595,179.862,180.308,0.566
4/13/2017,0%,179.556,219.357,343.25,52.443
4/13/2017,0%,182.203,260.29,403.483,69.677
4/13/2017,0%,179.592,240.308,363.582,63.496
4/13/2017,0%,181.364,260.008,388.879,65.857
4/14/2017,0%,179.566,228.195,290.579,38.653
4/14/2017,0%,180.291,228.007,341.085,51.165
4/14/2017,0%,179.517,299.702,453.273,77.018
4/14/2017,0%,179.522,180.185,188.975,2.06
4/14/2017,0%,179.536,179.903,181.142,0.422
4/14/2017,0%,179.689,180.608,186.204,1.621
4/14/2017,0%,179.611,181.18,199.9,4.388
4/14/2017,0%,179.53,179.818,180.778,0.549
4/14/2017,0%,179.592,179.937,181.106,0.499
4/14/2017,0%,179.581,181.038,185.271,1.653
4/14/2017,0%,179.753,184.384,191.158,4.5
4/14/2017,0%,179.606,180.4,182.781,0.935
4/14/2017,0%,179.478,181.705,199.808,4.357
4/14/2017,0%,179.953,184.588,202.524,5.971
4/14/2017,0%,179.604,182.305,189.969,2.883
4/14/2017,0%,179.559,180.267,184.003,1.071
4/14/2017,0%,179.523,179.77,180.67,0.454
4/14/2017,0%,179.589,179.83,180.49,0.379
4/14/2017,0%,179.606,180.187,186.277,1.52
4/14/2017,0%,179.548,180.183,184.291,1.137
4/14/2017,0%,179.507,179.781,180.355,0.43
4/14/2017,0%,179.541,179.839,181.01,0.646
4/14/2017,0%,179.544,181.334,186.668,2.426
4/14/2017,0%,179.57,180.242,183.671,1.03
4/15/2017,0%,179.573,191.22,235.126,20.919
4/15/2017,0%,179.68,180.335,187.957,1.785
4/15/2017,0%,179.696,179.915,180.259,0.525
4/15/2017,0%,179.505,180.097,182.389,0.687
4/15/2017,0%,179.595,334.572,466.016,99.534
4/15/2017,0%,179.612,303.38,435.804,102.484
4/15/2017,0%,179.612,179.788,180.04,0.419
4/15/2017,0%,179.586,179.782,180.108,0.351
4/15/2017,0%,179.957,187.232,196.888,4.835
4/15/2017,0%,180.063,207.763,251.643,19.714
4/15/2017,0%,179.807,181.868,190.163,2.628
4/15/2017,0%,179.713,186.939,220.957,10.743
4/15/2017,0%,179.906,242.167,333.386,53.898
4/15/2017,0%,179.88,228.737,325.955,49.686
4/15/2017,0%,180.429,247.176,303.61,41.823
4/15/2017,0%,179.694,179.828,179.985,0.56
4/15/2017,0%,179.603,180.08,182.629,0.673
4/15/2017,0%,179.85,181.857,192.309,2.866
4/15/2017,0%,179.617,180.163,181.269,0.46
4/15/2017,0%,179.596,180.163,182.048,0.757
4/15/2017,0%,179.539,179.902,180.736,0.611
4/15/2017,0%,179.656,180.301,182.039,0.755
4/15/2017,0%,179.546,180.147,183.753,1.021
4/16/2017,0%,179.573,180.59,185.987,1.445
4/16/2017,0%,179.661,186.399,273.06,20.03
4/16/2017,0%,179.806,180.841,186.803,1.545
4/16/2017,0%,179.534,180.347,183.28,0.948
4/16/2017,0%,179.768,189.24,201.091,9.847
4/16/2017,0%,179.644,203.305,244.877,19.958
4/16/2017,0%,179.899,185.568,228.195,12.034
4/16/2017,0%,179.679,183.997,256.962,16.764
4/16/2017,0%,179.758,182.228,206.125,5.65
4/16/2017,0%,179.653,180.628,184.126,1.109
4/16/2017,0%,179.623,183.121,237.277,12.446
4/16/2017,0%,179.866,186.131,281.976,22.053
4/16/2017,0%,179.624,183.437,242.615,13.636
4/16/2017,0%,179.573,180.823,184.768,1.457
4/16/2017,5%,179.754,183.041,192.586,3.732
4/16/2017,0%,179.834,182.325,196.692,3.987
4/16/2017,0%,179.659,182.89,238.463,12.757
4/10/2017,0%,179.641,180.314,182.841,0.96
4/10/2017,0%,179.546,182.266,193.231,4.042
4/10/2017,0%,179.626,180.224,183.041,0.85
4/10/2017,0%,179.519,181.145,189.948,3.025
4/10/2017,0%,179.56,180.75,185.876,1.776
4/10/2017,0%,179.576,180.878,187.112,2.275
4/10/2017,0%,179.642,181.772,193.451,3.993
4/10/2017,0%,179.527,182.221,188.805,3.295
4/10/2017,0%,179.554,180.016,181.783,0.688
4/10/2017,0%,179.511,281.521,370.758,67.577
4/10/2017,0%,179.511,179.921,181.388,0.549
4/10/2017,0%,179.595,179.911,180.415,0.554
4/10/2017,0%,179.706,268.88,413.724,77.751
4/10/2017,0%,179.642,222.933,300.287,38.932
4/10/2017,0%,179.74,211.985,317.291,39.185
4/10/2017,0%,179.699,301.865,428.828,75.119
4/11/2017,0%,179.657,212.312,311.194,42.365
4/11/2017,0%,181.63,259.555,336.724,50.599
4/11/2017,0%,179.719,214.129,297.075,37.673
4/11/2017,0%,179.582,179.813,181.903,0.615
4/11/2017,0%,179.571,179.912,181.559,0.61
4/11/2017,0%,179.691,180.394,182.987,0.898
4/11/2017,0%,179.558,180.078,182.492,0.833
4/11/2017,0%,179.626,180.249,185.557,1.277
4/11/2017,0%,179.693,179.908,180.694,0.365
4/11/2017,0%,179.674,182.494,187.829,2.766
4/11/2017,0%,179.768,184.44,194.751,4.274
4/11/2017,0%,179.525,180.305,182.891,1.053
4/11/2017,0%,179.586,181.577,195.988,3.65
4/11/2017,0%,179.781,184.695,195.904,4.839
4/11/2017,0%,179.605,181.174,193.045,3.141
4/11/2017,0%,179.485,180.172,183.821,1.237
4/11/2017,0%,179.474,179.771,180.576,0.541
4/11/2017,0%,179.516,179.815,180.68,0.461
4/11/2017,0%,179.525,180.103,184.288,1.133
4/11/2017,0%,179.636,180.297,184.79,1.2
4/11/2017,0%,179.506,181.591,216.524,8.022
4/11/2017,0%,179.681,180.21,186.263,1.469
4/11/2017,0%,179.527,180.542,184.157,1.234
4/11/2017,0%,179.575,180.523,187.199,1.837
4/12/2017,0%,179.597,180.081,185.318,1.311
4/12/2017,0%,179.656,180.143,183.62,0.901
4/12/2017,0%,179.51,180.298,184.97,1.269
4/12/2017,0%,179.601,184.69,230.223,14.503
4/12/2017,0%,179.785,313.36,427.502,95.971
4/12/2017,0%,179.602,335.475,437.307,104.317
4/12/2017,0%,179.551,179.784,180.169,0.239
4/12/2017,0%,179.528,180.088,186.038,1.453
4/12/2017,0%,179.602,186.912,223.9,9.982
4/12/2017,0%,179.674,279.111,329.123,52.555
4/12/2017,0%,179.709,181.281,188.555,2.173
4/12/2017,0%,179.799,181.396,185.626,1.911
4/12/2017,0%,179.784,243.17,336.177,62.893
4/12/2017,0%,180.258,278.123,360.71,66.773
4/12/2017,0%,179.673,180.614,183.678,1.211
4/12/2017,0%,179.593,180.246,182.483,0.95
4/12/2017,0%,179.591,180.085,181.854,0.678
4/12/2017,0%,179.683,181.765,185.47,1.989
4/12/2017,0%,179.656,180.673,182.038,0.904
4/12/2017,0%,179.56,179.954,181.05,0.538
4/12/2017,0%,179.552,179.967,182.534,0.766
4/12/2017,0%,179.686,180.496,182.042,0.787
4/12/2017,0%,179.55,180.425,183.296,1.211
4/13/2017,0%,179.565,180.44,183.716,1.018
4/13/2017,0%,179.557,180.474,183.701,1.155
4/13/2017,0%,179.757,181.313,185.8,1.722
4/13/2017,0%,179.994,193.939,203.923,9.38
4/13/2017,0%,179.719,180.677,185.629,1.564
4/13/2017,0%,179.686,192.75,239.429,16.416
4/13/2017,0%,179.757,188.399,201.722,9.608
4/13/2017,0%,179.679,182.875,238.135,12.681
4/13/2017,0%,179.705,184.509,261.907,17.772
4/13/2017,0%,179.718,180.976,184.513,1.439
4/13/2017,0%,179.682,182.677,220.912,9.188
4/13/2017,0%,179.731,182.93,217.447,8.029
4/13/2017,0%,179.727,181.618,202.91,4.981
4/13/2017,0%,179.689,183.043,202.212,6.591
4/13/2017,0%,179.89,183.706,221.156,8.856
4/13/2017,0%,179.808,183.034,230.806,11.014
4/13/2017,0%,179.635,180.321,187.73,1.731
,2,179.9577631,194.3227481,223.4800449,13.28495262
