Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/22/2017,0%,31.683,32.014,33.535,0.455
4/22/2017,0%,31.758,32.342,34.358,0.792
4/22/2017,0%,31.763,31.968,32.625,0.295
4/22/2017,0%,31.737,32.256,33.118,0.466
4/22/2017,0%,31.748,31.977,32.561,0.195
4/22/2017,0%,31.853,32.244,32.557,0.25
4/22/2017,0%,31.819,32.002,32.869,0.288
4/22/2017,0%,31.719,31.88,32.117,0.112
4/22/2017,0%,31.755,32.986,42.166,2.461
4/22/2017,0%,31.779,32.157,33.588,0.412
4/22/2017,0%,31.787,32.123,33.834,0.486
4/22/2017,0%,31.769,32.045,33.63,0.492
4/22/2017,0%,31.76,32.009,33.622,0.406
4/22/2017,0%,31.845,32.247,33.685,0.501
4/22/2017,0%,31.831,31.994,32.645,0.241
4/22/2017,0%,31.694,32.333,35.529,0.915
4/22/2017,0%,31.844,32.54,37.094,1.111
4/23/2017,0%,31.82,32.381,34.833,0.93
4/23/2017,0%,31.817,32.356,34.357,0.759
4/23/2017,0%,31.85,32.08,33.102,0.331
4/23/2017,0%,31.832,32.039,32.355,0.228
4/23/2017,0%,31.776,32.739,35.947,1.035
4/23/2017,0%,32.313,32.833,33.693,0.402
4/23/2017,0%,31.858,32.319,33.846,0.561
4/23/2017,0%,31.85,32.488,34.895,0.887
4/23/2017,0%,31.854,32.236,35.61,0.81
4/23/2017,0%,31.774,32.1,35.63,0.835
4/23/2017,0%,31.862,32.407,35.586,1.07
4/23/2017,0%,31.841,32.529,35.08,0.774
4/23/2017,0%,31.78,32.456,34.58,0.861
4/23/2017,0%,31.824,32.037,32.881,0.309
4/23/2017,0%,31.835,31.976,32.28,0.265
4/23/2017,0%,31.745,32.118,34.365,0.59
4/23/2017,0%,31.851,32.048,32.871,0.293
4/23/2017,0%,31.87,32.115,33.853,0.44
4/23/2017,0%,31.858,32.015,32.164,0.207
4/23/2017,0%,31.787,32.067,32.754,0.183
4/23/2017,0%,31.76,32.097,32.381,0.277
4/23/2017,0%,31.815,32.132,34.097,0.508
4/23/2017,0%,31.882,34.135,37.885,1.863
4/23/2017,0%,31.836,32.43,35.61,1.098
4/24/2017,0%,31.779,32.677,36.426,1.123
4/24/2017,0%,31.762,32.582,33.92,0.568
4/24/2017,0%,31.835,31.99,32.362,0.221
4/24/2017,0%,31.866,32.575,37.369,1.385
4/24/2017,0%,31.862,33.646,48.376,3.586
4/24/2017,0%,31.853,32.877,37.747,1.652
4/24/2017,0%,31.883,33.028,35.857,1.213
4/24/2017,0%,31.832,33.087,37.356,1.753
4/24/2017,0%,31.895,34.446,36.405,1.624
4/24/2017,0%,31.893,33.049,38.636,1.657
4/24/2017,0%,31.831,32.887,36.356,1.403
4/24/2017,0%,31.873,32.84,39.006,1.756
4/24/2017,0%,31.833,32.403,34.147,0.655
4/24/2017,0%,31.898,32.96,35.392,1.161
4/24/2017,0%,31.964,33.322,35.828,1.171
4/24/2017,0%,32.4,33.466,35.914,1.051
4/24/2017,0%,31.886,33.394,36.631,1.506
4/24/2017,0%,32.047,33.533,38,1.607
4/24/2017,0%,31.891,33.778,38.039,1.971
4/24/2017,0%,32.088,33.89,38.335,1.581
4/24/2017,0%,31.922,33.174,37.398,1.598
4/24/2017,0%,31.862,32.106,32.412,0.22
4/24/2017,0%,31.869,32.99,35.363,1.024
4/24/2017,0%,31.896,32.526,36.051,1.092
4/25/2017,0%,31.858,32.221,32.879,0.352
4/25/2017,0%,31.986,32.241,33.415,0.361
4/25/2017,0%,31.858,33.064,34.582,0.724
4/25/2017,0%,31.949,32.557,37.568,1.333
4/25/2017,0%,31.864,32.311,35.868,0.854
4/25/2017,0%,32.11,32.882,36.579,1.035
4/25/2017,0%,31.935,33.201,37.633,1.744
4/25/2017,0%,32.116,34.122,37.86,1.715
4/25/2017,0%,31.847,32.248,34.238,0.679
4/25/2017,0%,31.874,32.142,33.358,0.345
4/25/2017,0%,31.867,32.18,33.076,0.342
4/25/2017,0%,31.875,32.928,38.617,1.651
4/25/2017,0%,31.873,32.596,33.871,0.512
4/25/2017,0%,31.88,32.426,34.611,0.741
4/25/2017,0%,32.03,32.513,34.952,0.764
4/25/2017,0%,31.921,32.962,36.382,0.959
4/25/2017,0%,31.773,32.378,33.245,0.398
4/19/2017,0%,31.782,32.908,47.244,3.366
4/19/2017,0%,31.771,32.177,34.606,0.743
4/19/2017,0%,31.756,31.949,32.361,0.232
4/19/2017,0%,31.861,32.208,33.605,0.526
4/19/2017,0%,31.81,32.047,33.867,0.499
4/19/2017,0%,31.857,32.274,33.873,0.59
4/19/2017,0%,31.815,32.12,34.141,0.53
4/19/2017,0%,31.767,31.945,32.372,0.251
4/19/2017,0%,31.716,32.097,33.145,0.35
4/19/2017,0%,31.822,32.162,33.135,0.364
4/19/2017,0%,31.737,31.987,32.376,0.302
4/19/2017,0%,31.795,32.549,43.069,2.423
4/19/2017,0%,31.854,32.403,34.154,0.684
4/19/2017,0%,31.698,32.48,41.654,2.146
4/19/2017,0%,31.824,32.397,34.085,0.708
4/19/2017,0%,31.805,32.281,34.351,0.608
4/20/2017,0%,31.792,32.183,34.889,0.747
4/20/2017,0%,31.679,32.042,33.63,0.4
4/20/2017,0%,31.814,32.455,36.303,1.167
4/20/2017,0%,31.866,32.651,34.863,0.931
4/20/2017,0%,31.854,32.288,34.039,0.614
4/20/2017,0%,31.765,32.041,32.582,0.223
4/20/2017,0%,31.851,32.206,32.853,0.317
4/20/2017,0%,31.736,31.952,32.249,0.133
4/20/2017,0%,31.853,32.523,35.995,1.124
4/20/2017,0%,31.838,32.473,34.084,0.518
4/20/2017,0%,31.785,31.919,32.107,0.15
4/20/2017,0%,31.706,32.137,33.849,0.527
4/20/2017,0%,31.819,31.97,32.165,0.141
4/20/2017,0%,31.792,32.102,33.669,0.521
4/20/2017,0%,31.766,32.032,34.129,0.526
4/20/2017,0%,31.844,31.958,32.363,0.243
