Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/16/2017,0%,29.447,29.483,29.523,0.11
4/16/2017,0%,29.469,29.498,29.63,0.213
4/16/2017,0%,29.468,29.5,29.554,0.218
4/16/2017,0%,29.467,29.517,29.776,0.082
4/16/2017,0%,29.466,29.513,29.628,0.101
4/16/2017,0%,29.474,29.503,29.54,0.057
4/16/2017,0%,29.494,29.55,29.783,0.191
4/16/2017,0%,29.471,29.536,29.784,0.179
4/10/2017,0%,29.466,29.485,29.516,0.094
4/10/2017,0%,29.454,29.481,29.571,0.165
4/10/2017,0%,29.443,29.473,29.509,0.217
4/10/2017,0%,29.459,29.481,29.514,0.237
4/10/2017,0%,29.448,29.482,29.51,0.188
4/10/2017,0%,29.44,29.483,29.514,0.18
4/10/2017,0%,29.465,29.483,29.511,0.203
4/10/2017,0%,29.459,29.484,29.527,0.096
4/10/2017,0%,29.455,29.489,29.623,0.084
4/10/2017,0%,29.461,29.484,29.52,0.224
4/10/2017,0%,29.484,29.511,29.576,0.231
4/10/2017,0%,29.447,29.483,29.56,0.081
4/10/2017,0%,29.464,29.494,29.558,0.164
4/10/2017,0%,29.439,29.479,29.514,0.122
4/10/2017,0%,29.468,29.499,29.629,0.034
4/10/2017,0%,29.482,29.522,29.641,0.167
4/10/2017,0%,29.455,29.506,29.637,0.128
4/11/2017,0%,29.445,29.488,29.653,0.139
4/11/2017,0%,29.467,29.487,29.509,0.163
4/11/2017,0%,29.455,29.493,29.587,0.197
4/11/2017,0%,29.462,29.5,29.724,0.108
4/11/2017,0%,29.457,29.499,29.631,0.127
4/11/2017,0%,29.463,29.501,29.73,0.218
4/11/2017,0%,29.457,29.48,29.524,0.144
4/11/2017,0%,29.46,29.48,29.513,0.163
4/11/2017,0%,29.439,29.479,29.521,0.224
4/11/2017,0%,29.452,29.486,29.551,0.218
4/11/2017,0%,29.467,29.491,29.52,0.133
4/11/2017,0%,29.458,29.475,29.494,0.217
4/11/2017,0%,29.464,29.484,29.534,0.109
4/11/2017,0%,29.457,29.485,29.534,0.181
4/11/2017,0%,29.459,29.502,29.759,0.119
4/11/2017,0%,29.458,29.488,29.565,0.173
4/11/2017,0%,29.451,29.477,29.516,0.122
4/11/2017,0%,29.472,29.501,29.632,0.24
4/11/2017,0%,29.456,29.491,29.624,0.239
4/11/2017,0%,29.454,29.506,29.676,0.178
4/11/2017,0%,29.466,29.501,29.566,0.135
4/11/2017,0%,29.463,29.484,29.535,0.203
4/11/2017,0%,29.444,30.747,53.826,5.303
4/11/2017,0%,29.46,29.49,29.586,0.205
4/12/2017,0%,29.452,29.49,29.563,0.238
4/12/2017,0%,29.464,29.556,30.703,0.275
4/12/2017,0%,29.461,29.498,29.61,0.183
4/12/2017,0%,29.456,29.499,29.676,0.228
4/12/2017,0%,29.457,29.486,29.565,0.11
4/12/2017,0%,29.461,29.489,29.524,0.154
4/12/2017,0%,29.459,29.478,29.541,0.204
4/12/2017,0%,29.459,29.481,29.544,0.08
4/12/2017,0%,29.468,29.514,29.621,0.191
4/12/2017,0%,29.444,29.477,29.53,0.144
4/12/2017,0%,29.445,29.481,29.536,0.096
4/12/2017,0%,29.458,29.488,29.538,0.134
4/12/2017,0%,29.446,29.483,29.519,0.181
4/12/2017,0%,29.456,29.489,29.591,0.081
4/12/2017,0%,29.456,29.478,29.502,0.172
4/12/2017,0%,29.458,29.507,29.814,0.141
4/12/2017,0%,29.457,29.485,29.522,0.078
4/12/2017,0%,29.463,29.566,30.112,0.194
4/12/2017,0%,29.468,29.489,29.573,0.096
4/12/2017,0%,29.473,29.501,29.551,0.079
4/12/2017,0%,29.451,29.491,29.564,0.19
4/12/2017,0%,29.456,29.488,29.566,0.135
4/12/2017,0%,29.471,29.488,29.545,0.095
4/13/2017,0%,29.46,29.491,29.755,0.098
4/13/2017,0%,29.469,29.493,29.575,0.059
4/13/2017,0%,29.461,29.501,29.658,0.186
4/13/2017,0%,29.46,29.495,29.582,0.225
4/13/2017,0%,29.465,29.496,29.615,0.137
4/13/2017,0%,29.45,29.48,29.544,0.145
4/13/2017,0%,29.453,29.542,30.693,0.346
4/13/2017,0%,29.461,29.489,29.536,0.134
4/13/2017,0%,29.442,29.549,30.516,0.224
4/13/2017,0%,29.47,29.489,29.54,0.18
4/13/2017,0%,29.457,29.515,29.73,0.208
4/13/2017,0%,29.454,29.49,29.531,0.181
4/13/2017,0%,29.473,29.495,29.527,0.18
4/13/2017,0%,29.478,29.511,29.542,0.163
4/13/2017,0%,29.48,29.515,29.667,0.22
4/13/2017,0%,29.488,29.553,30.287,0.265
4/13/2017,0%,29.486,29.571,30.411,0.257
,7,29.45870443,29.52222906,29.98337438,0.249514778
